,kuat,baik,laba,raih,tumbuh,positif,apresiasi,optimis,untung,uptrend,optimal,laju,lejit,hijau,lesat,cocok,lambung,angkat,menanjak,puas,terbang,gerek,capai,beli,berhasil,solid,prestasi,bangkit,rebound,produktif,pendorong,aktif,kencang,bullish,prospek,menarik,borong ,tahan,transaksi,percaya,kembang,fokus,kinerja,investasi,modal,potensi,kelola,besar,tingkat,makin,atraktif,akuisisi,pulih,prediksi,kejar,strategi,ipo,offering,koleksi,topang,penting,ramai,tawar,cepat,kerjasama,go,aset,transformasi,digitalisasi,alokasi,turun,lemah,lesu,kurang,susut,anjlok,merosot,buruk,minus,lepas,pangkas,ambles,merah,rugi,gugat,terpuruk,koreksi,longsor,drop,loyo,melorot,parah,tekan,tergerus,tersungkur,terjun,kontraksi,seret,sukses,layanan,serius,kapabilitas,kapasitas,bangun,target,bisnis,rapat,umum,rencana,penghargaan,tren,usaha,efisien,sambut,harap,mampu,kolaborasi,korporasi,resmi,alih,sepakat,momentum,ideal,efektif,kesempatan,tata
10,0.0,0.0,0.0,0.0,0.047512212326947044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38038268645091405,0.0,0.0,0.42503523622606415,0.40296260840304127,0.0,0.0,0.15719461498076623,0.3149883072557562,0.0,0.0,0.0,0.06401138996032044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19535979679572774,0.0,0.0,0.0,0.0,0.0,0.5017127094436149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571011649986319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962999064465915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05703935285339308,0.4446232913579115,0.0,0.446145815107875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107692250507617,0.5688004017886558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06929394825194939,0.0,0.0,0.0,0.061507779758659765,0.0,0.0,0.0,0.0,0.08370541261339169,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.03936113941536521,0.0,0.0,0.0,0.0,0.0,0.19066475288953716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151252113784204,0.3509156439841943,0.0,0.0,0.0,0.0,0.0,0.0,0.26094972363709296,0.0,0.0,0.0,0.0,0.3828281528064691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16184437266190674,0.0,0.0,0.0,0.40312083289337697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24546745679087925,0.0,0.0,0.04854456022339465,0.2108304604887996,0.4787895938795155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.028411964513048987,0.03882224625864233,0.0,0.02588149750576155,0.010711267183345254,0.0,0.11099891948951862,0.0,0.09863392954547255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020978898592139337,0.0,0.0,0.0,0.0,0.0,0.0,0.017617445433377434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08575438580837365,0.0,0.0,0.0,0.0,0.0,0.0,0.03543833129166068,0.07101172000640553,0.0,0.0,0.0,0.0,0.0,0.020507239668444945,0.0,0.017295071069081774,0.0,0.0,0.0,0.0,0.0,0.0,0.04404238148212399,0.0,0.0,0.0,0.10970045614604498,0.8551487115976412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010747053866429464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43065203303734384,0.0,0.0,0.014813846377757255,0.0,0.12216410165680588,0.09549396377644194,0.0,0.0,0.0,0.0,0.06679856207305294,0.0,0.0,0.01321033289620155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47191714177559657,0.0,0.0,0.184093590465449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289060827895494,0.09441630086714019,0.0,0.0,0.0,0.0,0.07922888416860813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454733675718472,0.0,0.0,0.0,0.0,0.0,0.0,0.34700243159731536,0.0,0.09551291095376298,0.0686244957216103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.031175051922968794,0.0,0.08353367328881227,0.028398494874077862,0.011752946912495822,0.0,0.12179365762933753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12410709900938305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011180107997393406,0.012718778337627747,0.0,0.0,0.0,0.019330756797312068,0.0,0.0,0.0,0.05643968594153493,0.0,0.0,0.0,0.0,0.0,0.0,0.09235245946805726,0.01682214322800547,0.013442010263822454,0.10478083195174324,0.0,0.0,0.0,0.0,0.0,0.038884738771706014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483255400690725,0.16541853987372582,0.0,0.0,0.0,0.9383126419742043,0.0,0.0,0.011348851426910748,0.0,0.0,0.0,0.01682214322800547,0.0,0.0,0.0,0.0,0.0,0.0,0.08796303654269393,0.05509477611654043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09409407184675718,0.0,0.0,0.0,0.0,0.0,0.0,0.07329477833363676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48101837405346254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39832297525341853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852498212507825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37469029035190987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.42705594100637834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41509240744300907,0.0,0.0,0.0,0.0,0.03920180766645843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495154396995663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13634502017729117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06654085358800585,0.0699274342699698,0.0,0.0,0.0,0.0,0.0,0.16944814196850272,0.0,0.0,0.0,0.4220602483675705,0.0,0.0,0.0,0.11938046331306273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084326234691383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299304181990452,0.0,0.0,0.0,0.0,0.0,0.0,0.25700000428089137,0.0,0.0,0.050825279849031214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554427659750318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037796294289031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321812243008362,0.0,0.0,0.0,0.0,0.0,0.05687017300424668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13145660402476866,0.2634141963731936,0.0,0.0,0.0,0.0,0.0,0.0,0.3778924996699657,0.06415514574873693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40692800420658193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29737430233228357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181013306134809,0.0,0.0,0.0,0.0,0.0,0.0,0.24778571122866666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4619980271348259,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412928710549451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38832516729238076,0.3681589406800559,0.0,0.0,0.0,0.28778293347231554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906314620314077,0.07365743312351379,0.0,0.0,0.0,0.0,0.06180920226171361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34752923466470553,0.0,0.0,0.17472593399948846,0.3553857768778424,0.0,0.0,0.2707086399735383,0.0,0.0,0.0,0.0,0.0,0.0,0.16818286253694556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.041553640534634735,0.0,0.0,0.0,0.01566565895162713,0.05096356004346259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14014201248560637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014902114357660364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616847339645863,0.022422458010524202,0.12541923739602545,0.13966376179905576,0.0,0.14014201248560637,0.0,0.0,0.0,0.0,0.10385749586365528,0.0,0.0,0.0,0.0,0.0,0.0,0.14899336961238202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160441328127262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05024875673748532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18405308774934195,0.021665845986605696,0.12541923739602545,0.0,0.0,0.0,0.1282545716201864,0.0,0.0,0.09769558297664702,0.0,0.0,0.01932064304316249,0.0,0.19055735171062133,0.0,0.060695228655554864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810766903870453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642539079163543,0.0,0.0,0.0,0.0,0.0,0.0,0.43239961231182467,0.0,0.0,0.0,0.0,0.4922699060942846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34317043550862303,0.0,0.0,0.0,0.0,0.0,0.0,0.2132011234939977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
